time_min	time_mean	time_maxl	time_max	ra	quality	psi	logw	loghrss	logprior	logl	frequency	deltaloglv1	deltalogll1	deltaloglh1	deltalogl	dec	alpha	lal_approximant	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.18997498408601e+01	2.88229128888760e+00	-2.17950769874002e+01	-4.94819281183130e+01	1.48031135207352e+02	-3.79424810142716e+04	2.22051737842861e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48041273883675e+02	8.49215924739838e-01	2.86334498264575e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.32128049969749e+01	1.24876591072479e+00	-1.90688041809939e+01	-4.92840017414676e+01	1.47437356076816e+02	-3.79424666399676e+04	2.22428217307223e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48055648187736e+02	8.49215924739838e-01	6.17285139530918e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.11998533934886e+01	2.28477145812638e+00	-2.04175325787219e+01	-4.93992028073198e+01	1.47782959274372e+02	-3.79424620205764e+04	2.23781335796250e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48060267578898e+02	8.49215924739838e-01	5.22627977191355e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.09357240018628e+01	1.16678931577821e+00	-2.01929608921853e+01	-4.92349569088228e+01	1.47290221578881e+02	-3.79424524458123e+04	2.23640714476588e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48069842343037e+02	8.49215924739838e-01	5.99887176878097e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.74384430864595e+01	2.11575283107384e+00	-2.15601002140238e+01	-4.94288607642055e+01	1.47871933145029e+02	-3.79424118102914e+04	2.23981976798249e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48110477863920e+02	8.49215924739838e-01	2.13196783516731e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	5.17964742649638e+01	2.18027441046112e+00	-2.00333647023889e+01	-4.93190085143901e+01	1.47542376395583e+02	-3.79423547954415e+04	2.22710905211642e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48167492713765e+02	8.49215924739838e-01	4.89584085877008e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143833e+09	1.10631698148418e+09	8.04744482040405e-01	4.64826174245454e+01	1.50011308731619e+00	-2.11746756303753e+01	-4.92049625072968e+01	1.47200238374303e+02	-3.79423498381197e+04	2.23021088310236e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48172450035556e+02	8.49215924739838e-01	2.58085782788724e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.77727422243085e+01	4.29423139863294e-01	-2.10741364221074e+01	-4.93891735823181e+01	1.47752871599367e+02	-3.79423487557557e+04	2.23583991049112e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48173532399625e+02	8.49215924739838e-01	1.73013526583670e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.17030053148529e+01	2.89367613901520e+00	-2.19379069149032e+01	-4.92380522166029e+01	1.47299507502221e+02	-3.79423464554129e+04	2.23589656697391e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48175832742447e+02	8.49215924739838e-01	3.04186805555902e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	5.21652722754817e+01	6.09957096247932e-01	-2.18228373761489e+01	-4.91514537434629e+01	1.47039712082801e+02	-3.79423424723320e+04	2.23162058371243e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48179815823321e+02	8.49215924739838e-01	2.18137284401390e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.53287440430830e+01	2.83794205722986e+00	-1.75971175421939e+01	-4.93511000895180e+01	1.47638651120967e+02	-3.79423361094931e+04	2.23389015378221e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48186178662167e+02	8.49215924739838e-01	3.17574211332430e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.53231815387422e+01	2.32008402351083e+00	-2.10784038436775e+01	-4.93905908349248e+01	1.47757123357187e+02	-3.79423301519753e+04	2.22167606770976e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48192136179990e+02	8.49215924739838e-01	5.02446965773406e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.92344390372990e+01	1.40680080654934e+00	-2.15159904318202e+01	-4.95324653631147e+01	1.48182746941757e+02	-3.79422669463290e+04	2.22937450717794e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48255341826261e+02	8.49215924739838e-01	5.89861387933292e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.43990134597717e+01	6.51165674966875e-01	-2.05446402579077e+01	-4.94283557861109e+01	1.47870418210745e+02	-3.79422593274289e+04	2.23700986606221e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48262960726403e+02	8.49215924739838e-01	1.66337478254459e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.91264707541516e+01	1.29623932279698e+00	-2.13917340523848e+01	-4.93164935531701e+01	1.47534831511923e+02	-3.79422505358736e+04	2.22098732512964e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48271752281697e+02	8.49215924739838e-01	6.12321564176865e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.43077532545910e+01	2.81948403663645e-01	-2.19743287986857e+01	-4.91709846306962e+01	1.47098304744501e+02	-3.79422124022832e+04	2.23499118340222e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48309885872077e+02	8.49215924739838e-01	4.71463036562862e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.96352335586048e+01	6.59469865432283e-01	-2.03147430356116e+01	-4.94170463477482e+01	1.47836489895657e+02	-3.79421514881883e+04	2.24041573511811e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48370799967015e+02	8.49215924739838e-01	2.02534690765485e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143723e+09	1.10631698148418e+09	8.04744482040405e-01	4.70903201068111e+01	2.87190331091665e+00	-2.19779138539781e+01	-4.92335655819142e+01	1.47286047598155e+02	-3.79420737645691e+04	2.21861996665729e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48448523586201e+02	8.49215924739838e-01	2.67287436837416e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.48332416662600e+01	1.52261549057651e+00	-2.09022953579521e+01	-4.94834820746941e+01	1.48035797076495e+02	-3.79420249289710e+04	2.23236341935066e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48497359184337e+02	8.49215924739838e-01	6.19241014556438e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143748e+09	1.10631698148418e+09	8.04744482040405e-01	4.32164095711109e+01	2.65692660368238e+00	-2.17499176379908e+01	-4.91773242448771e+01	1.47117323587044e+02	-3.79419980608892e+04	2.21194416764255e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48524227266120e+02	8.49215924739838e-01	5.85053167826794e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.54617999925100e+01	2.97867258589060e+00	-2.13174675252900e+01	-4.92546850395756e+01	1.47349405971140e+02	-3.79419337702093e+04	2.23725364229858e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48588517945987e+02	8.49215924739838e-01	2.67508425030681e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.10961979025636e+01	6.07520121191500e-01	-2.15352308745588e+01	-4.94107657809493e+01	1.47817648195261e+02	-3.79419128362268e+04	2.22975148629765e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48609451928467e+02	8.49215924739838e-01	1.87010365956200e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.55418199378911e+01	4.68503903046724e-01	-1.85238292437778e+01	-4.93904817187329e+01	1.47756796008611e+02	-3.79418836510406e+04	2.22942777874926e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48638637114716e+02	8.49215924739838e-01	4.70544184020098e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.91832508609276e+01	2.80729303471746e+00	-2.12120564533719e+01	-4.95131594664448e+01	1.48124829251747e+02	-3.79418742927500e+04	2.22710858017982e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48647995405277e+02	8.49215924739838e-01	2.99804001409741e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.51556159332354e+01	4.74662066217716e-01	-2.12578540558519e+01	-4.92832177689162e+01	1.47435004159161e+02	-3.79418507704381e+04	2.22732862103296e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48671517717237e+02	8.49215924739838e-01	5.07692334147017e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.46951719177919e+01	1.36066380240376e+00	-2.05809492090845e+01	-4.93917862601892e+01	1.47760709632980e+02	-3.79418416538238e+04	2.24314933930842e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48680634331467e+02	8.49215924739838e-01	6.23120896387267e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143723e+09	1.10631698148418e+09	8.04744482040405e-01	4.77236228195643e+01	2.72130524419450e+00	-2.18149635197551e+01	-4.92107360440975e+01	1.47217558984705e+02	-3.79418334396834e+04	2.22196554610190e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48688848471895e+02	8.49215924739838e-01	2.91180984430940e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.87230102660011e+01	1.25631874932830e+00	-2.11765118292664e+01	-4.92639615231834e+01	1.47377235421963e+02	-3.79417989264205e+04	2.24482354155074e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48723361734796e+02	8.49215924739838e-01	6.07901370580136e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.80949347044355e+01	2.73196858458000e+00	-2.00864218511255e+01	-4.92954706787886e+01	1.47471762888779e+02	-3.79417986556968e+04	2.22810359678188e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48723632458488e+02	8.49215924739838e-01	3.25900209275078e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	5.05434338851405e+01	2.08942502562541e+00	-1.99187690885165e+01	-4.94094773283183e+01	1.47813782837367e+02	-3.79417934265066e+04	2.22482704866807e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48728861648662e+02	8.49215924739838e-01	4.72522858587279e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.63307558455678e+01	1.11743502213284e+00	-2.04061652166528e+01	-4.93297580509305e+01	1.47574625005204e+02	-3.79417849240923e+04	2.23269778115111e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48737364062967e+02	8.49215924739838e-01	6.03640757697909e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.91029297668438e+01	1.37073988807696e+00	-2.10307580582767e+01	-4.93192074795738e+01	1.47542973291134e+02	-3.79417533832758e+04	2.22140953748771e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48768904879478e+02	8.49215924739838e-01	5.95513773501278e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.19870360577687e+01	1.31689180818461e+00	-2.10802937981974e+01	-4.94986018683786e+01	1.48081156457549e+02	-3.79417505318862e+04	2.23057736940732e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48771756269110e+02	8.49215924739838e-01	1.22190693272082e-01	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.66116682300477e+01	2.90580866538533e+00	-1.89757712281160e+01	-4.92598862606340e+01	1.47365009634315e+02	-3.79417237086047e+04	2.22083845392965e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48798579550632e+02	8.49215924739838e-01	2.75926252438674e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.12735611730603e+01	1.99666450075359e+00	-2.15182236404666e+01	-4.94586085467954e+01	1.47961176492799e+02	-3.79417043156402e+04	2.22939650337985e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48817972515099e+02	8.49215924739838e-01	1.93537418263642e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	5.12786403778949e+01	5.84026828456945e-01	-2.15883504439366e+01	-4.94649471190993e+01	1.47980192209711e+02	-3.79417013141529e+04	2.22891897745489e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48820974002418e+02	8.49215924739838e-01	1.93380170172813e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.27825150443585e+01	3.00690861256640e+00	-2.13326834385247e+01	-4.90557006015097e+01	1.46752452656942e+02	-3.79416782405502e+04	2.23604481948744e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48844047605075e+02	8.49215924739838e-01	2.36740794140206e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.97188744130077e+01	4.44384201203636e-01	-1.90431664131517e+01	-4.94313625637318e+01	1.47879438543608e+02	-3.79416511215996e+04	2.22887384329043e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48871166555662e+02	8.49215924739838e-01	1.45670917312775e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.73906965745818e+01	1.27572432277261e+00	-2.20608208211092e+01	-4.95374180736940e+01	1.48197605073495e+02	-3.79416481795875e+04	2.23274538340156e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48874108567761e+02	8.49215924739838e-01	5.99171315778436e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.37655272888735e+01	5.06624743867610e-01	-2.16114907239342e+01	-4.93828905445058e+01	1.47734022485930e+02	-3.79416309776896e+04	2.23595296781239e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48891310465748e+02	8.49215924739838e-01	1.49369131583241e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143894e+09	1.10631698148418e+09	8.04744482040405e-01	4.51365554054809e+01	1.81177249245023e+00	-2.09258012497998e+01	-4.91316332858061e+01	1.46980250709831e+02	-3.79416136597687e+04	2.22766851334625e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48908628386642e+02	8.49215924739838e-01	5.03149183633223e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.81185889067181e+01	2.83387304063248e+00	-2.14960820472693e+01	-4.94389192801799e+01	1.47902108692952e+02	-3.79415925559293e+04	2.23419903753315e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48929732226032e+02	8.49215924739838e-01	3.28302892497123e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.03742863737963e+01	1.83792164358376e+00	-2.10285291040376e+01	-4.92738397047292e+01	1.47406869966600e+02	-3.79415846424832e+04	2.23113136685465e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48937645672078e+02	8.49215924739838e-01	1.80548497883390e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143809e+09	1.10631698148418e+09	8.04744482040405e-01	4.60472303033727e+01	1.19659504908156e-01	-2.20684780007081e+01	-4.90804582221222e+01	1.46826725518779e+02	-3.79415804321278e+04	2.22208097589272e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48941856027537e+02	8.49215924739838e-01	2.28910617323915e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.78134037490716e+01	1.96748832742328e+00	-2.20589301667726e+01	-4.92337609836250e+01	1.47286633803288e+02	-3.79415661606579e+04	2.22665063905544e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48956127497368e+02	8.49215924739838e-01	2.13458337673176e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.73489171006903e+01	1.07969434975728e+00	-2.12477597953125e+01	-4.90534655024150e+01	1.46745747359658e+02	-3.79415378965636e+04	2.24474578474628e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48984391591708e+02	8.49215924739838e-01	2.87458045191693e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143760e+09	1.10631698148418e+09	8.04744482040405e-01	4.36594250338303e+01	1.93229697454233e+00	-1.92299602471274e+01	-4.92094169776435e+01	1.47213601785343e+02	-3.79415367683152e+04	2.21652146740585e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48985519840149e+02	8.49215924739838e-01	5.40507910387594e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.17257436459921e+01	2.98765696516655e+00	-2.10371149277189e+01	-4.94435727897503e+01	1.47916069221663e+02	-3.79415356122215e+04	2.22725276398737e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48986675933767e+02	8.49215924739838e-01	2.71869576501384e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	5.17257436459921e+01	2.98765696516655e+00	-2.03248514747591e+01	-4.94435727897503e+01	1.47916069221663e+02	-3.79415356122215e+04	2.22725276398737e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.48986675933767e+02	8.49215924739838e-01	2.71869576501384e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.21859187860166e+01	2.27233819439987e+00	-2.22609435042396e+01	-4.94362321846187e+01	1.47894047406269e+02	-3.79415195074258e+04	2.23233260840946e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49002780729512e+02	8.49215924739838e-01	4.90602493620682e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143894e+09	1.10631698148418e+09	8.04744482040405e-01	4.49012340872404e+01	2.31596134488377e-01	-1.84462608140197e+01	-4.90022395336911e+01	1.46592069453486e+02	-3.79414999525598e+04	2.24608508649514e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49022335595517e+02	8.49215924739838e-01	1.95827390995991e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.74854465431575e+01	2.32585435080163e+00	-2.20305184489362e+01	-4.92018578548465e+01	1.47190924416952e+02	-3.79414962507797e+04	2.23207454327818e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49026037375595e+02	8.49215924739838e-01	5.44018671582410e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.62470440135427e+01	7.36341417559944e-01	-2.17315709450906e+01	-4.93379572334369e+01	1.47599222552723e+02	-3.79414775421784e+04	2.23429184237000e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49044745976869e+02	8.49215924739838e-01	1.76794836701610e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.18015555384428e+01	1.08530972504677e+00	-2.15510187944628e+01	-4.92510453795302e+01	1.47338486991003e+02	-3.79414538136177e+04	2.22360077127043e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49068474537649e+02	8.49215924739838e-01	2.86931682351791e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.06415509132265e+01	4.38334609089468e-01	-1.99047320053930e+01	-4.94662353289014e+01	1.47984056839117e+02	-3.79414411551019e+04	2.23216127035284e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49081133053391e+02	8.49215924739838e-01	5.12223114854038e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143882e+09	1.10631698148418e+09	8.04744482040405e-01	4.10823508162878e+01	2.73848969007696e+00	-2.20549928858670e+01	-4.91841665327612e+01	1.47137850450696e+02	-3.79414212165042e+04	2.23256022923293e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49101071651108e+02	8.49215924739838e-01	6.07900069460381e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	5.48375019262449e+01	3.01297204582268e-01	-2.11896647397042e+01	-4.92136157935348e+01	1.47226198233017e+02	-3.79414198536568e+04	2.23969954590166e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49102434498469e+02	8.49215924739838e-01	5.11944381254450e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143748e+09	1.10631698148418e+09	8.04744482040405e-01	4.00211175311279e+01	2.76349817996861e+00	-1.79866001024988e+01	-4.92139983295978e+01	1.47227345841206e+02	-3.79414111905028e+04	2.22326846354681e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49111097652458e+02	8.49215924739838e-01	5.63009208798750e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.63612747108496e+01	4.58694751333111e-01	-2.14596084247909e+01	-4.93308993876937e+01	1.47578049015494e+02	-3.79414069528441e+04	2.23842285520948e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49115335311166e+02	8.49215924739838e-01	1.52487020910398e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.41247901131042e+01	3.04734469488061e+00	-2.13605040403702e+01	-4.95139346751329e+01	1.48127154877811e+02	-3.79413986155423e+04	2.23568650070054e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49123672612965e+02	8.49215924739838e-01	2.90314810848614e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143857e+09	1.10631698148418e+09	8.04744482040405e-01	4.90332836307508e+01	2.84217669256221e+00	-2.07978881407978e+01	-4.93575763054827e+01	1.47658079768861e+02	-3.79413912526184e+04	2.24127095039148e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49131035536870e+02	8.49215924739838e-01	2.65913786433059e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.00367534464189e+01	4.05679943702746e-01	-2.23107005070565e+01	-4.92908047740395e+01	1.47457765174531e+02	-3.79413864741580e+04	2.22665190118380e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49135813997302e+02	8.49215924739838e-01	4.73558516464507e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143772e+09	1.10631698148418e+09	8.04744482040405e-01	5.05229068479430e+01	2.57713195165332e+00	-2.10447929162822e+01	-4.90874229397673e+01	1.46847619671714e+02	-3.79413780407269e+04	2.22299298562869e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49144247428398e+02	8.49215924739838e-01	2.61504053802195e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143870e+09	1.10631698148418e+09	8.04744482040405e-01	4.98434269962488e+01	2.09030532256675e+00	-2.06607159474527e+01	-4.93224207074097e+01	1.47552612974642e+02	-3.79413745847940e+04	2.22410523568281e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49147703361297e+02	8.49215924739838e-01	2.13392989354981e+00	0.00000000000000e+00	
1.10631698138418e+09	1.10631698138413e+09	1.10631698143845e+09	1.10631698148418e+09	8.04744482040405e-01	4.72492935190026e+01	7.75082706907102e-01	-2.22304992865235e+01	-4.93500403418956e+01	1.47635471878100e+02	-3.79413413529263e+04	2.23524788694785e+03	1.26132956660165e+04	1.26527068254648e+04	1.28245197966739e+04	1.49180935229051e+02	8.49215924739838e-01	2.11198045852980e+00	0.00000000000000e+00	
